user_id,age,account_age_days,home_region,income_band,ring_id,is_fraud_ring
u_00788,20,1119,west,medium,none,0
u_00789,30,708,north,low,none,0
u_00790,45,1859,south,medium,none,0
u_00791,74,581,central,medium,none,0
u_00792,66,201,east,low,none,0
u_00793,42,37,west,medium,none,0
u_00794,73,479,west,low,none,0
u_00795,50,1079,central,medium,none,0
u_00796,55,232,central,low,none,0
u_00797,70,546,north,medium,none,0
u_00798,23,184,east,low,none,0
u_00799,61,209,east,medium,none,0
u_00800,62,314,central,medium,none,0
u_00801,49,815,south,low,none,0
u_00802,62,406,east,low,ring_05,1
u_00803,64,471,west,low,none,0
u_00804,38,261,central,low,none,0
u_00805,33,396,east,medium,none,0
u_00806,71,402,north,medium,none,0
u_00807,38,537,central,low,none,0
u_00808,28,278,west,medium,none,0
u_00809,54,443,north,high,none,0
u_00810,53,34,central,high,none,0
u_00811,52,94,central,low,none,0
u_00812,36,394,east,low,none,0
u_00813,37,143,north,medium,none,0
u_00814,74,541,central,low,none,0
u_00815,35,343,west,low,none,0
u_00816,64,455,north,low,none,0
u_00817,58,681,east,low,none,0
u_00818,66,326,south,medium,none,0
u_00819,31,100,central,medium,none,0
u_00820,32,202,south,low,none,0
u_00821,48,705,central,medium,none,0
u_00822,18,942,east,medium,none,0
u_00823,70,268,east,medium,none,0
u_00824,71,387,east,high,ring_18,1
u_00825,71,81,east,high,none,0
u_00826,20,516,north,medium,none,0
u_00827,33,655,north,medium,none,0
u_00828,40,310,central,low,none,0
u_00829,74,621,north,medium,none,0
u_00830,28,696,central,medium,none,0
u_00831,29,296,north,medium,none,0
u_00832,27,72,north,low,none,0
u_00833,49,144,north,low,none,0
u_00834,33,477,west,medium,ring_12,1
u_00835,25,391,east,medium,none,0
u_00836,55,286,west,high,none,0
u_00837,29,99,north,low,none,0
u_00838,41,220,north,high,none,0
u_00839,45,677,west,low,none,0
u_00840,70,959,central,high,none,0
u_00841,25,414,east,medium,none,0
u_00842,45,88,central,low,none,0
u_00843,53,452,east,low,none,0
u_00844,43,414,south,low,none,0
u_00845,25,289,east,high,none,0
u_00846,67,226,central,medium,none,0
u_00847,45,383,east,medium,none,0
u_00848,45,581,south,low,none,0
u_00849,54,322,south,high,none,0
u_00850,58,273,north,low,none,0
u_00851,53,364,south,low,none,0
u_00852,44,479,west,low,none,0
u_00853,71,426,central,medium,none,0
u_00854,34,406,west,low,none,0
u_00855,26,238,west,medium,none,0
u_00856,50,609,central,low,none,0
u_00857,70,799,west,medium,none,0
u_00858,37,399,west,medium,none,0
u_00859,30,645,west,low,none,0
u_00860,45,460,south,low,none,0
u_00861,65,182,central,medium,none,0
u_00862,46,588,central,low,none,0
u_00863,30,387,central,low,none,0
u_00864,63,625,west,medium,none,0
u_00865,52,962,south,low,none,0
u_00866,23,311,central,medium,none,0
u_00867,35,191,east,low,none,0
u_00868,68,242,central,low,none,0
u_00869,22,576,north,medium,none,0
u_00870,64,568,east,low,none,0
u_00871,42,595,central,medium,none,0
u_00872,19,308,west,medium,none,0
u_00873,27,428,central,low,none,0
u_00874,73,401,south,medium,none,0
u_00875,47,907,south,high,none,0
u_00876,67,284,central,medium,none,0
u_00877,62,261,west,low,none,0
u_00878,22,288,west,medium,none,0
u_00879,72,743,west,low,none,0
u_00880,73,642,central,low,none,0
u_00881,50,154,central,medium,none,0
u_00882,71,148,north,low,none,0
u_00883,18,513,south,low,none,0
u_00884,35,380,east,medium,none,0
u_00885,49,86,east,high,none,0
u_00886,64,156,south,low,none,0
u_00887,66,393,north,low,none,0
u_00888,28,1532,south,medium,none,0
u_00889,38,589,north,medium,none,0
u_00890,43,200,north,medium,none,0
u_00891,42,893,west,high,none,0
u_00892,39,182,south,low,none,0
u_00893,44,261,east,low,none,0
u_00894,66,877,central,low,none,0
u_00895,30,181,central,medium,none,0
u_00896,50,964,south,low,none,0
u_00897,51,65,central,medium,none,0
u_00898,58,526,north,high,none,0
u_00899,52,454,central,low,none,0
u_00900,18,717,north,high,ring_10,1
u_00901,38,440,north,low,none,0
u_00902,65,462,east,medium,none,0
u_00903,72,248,central,medium,none,0
u_00904,23,333,east,medium,none,0
u_00905,45,909,central,medium,none,0
u_00906,34,518,north,medium,none,0
u_00907,22,579,central,high,none,0
u_00908,48,465,east,medium,none,0
u_00909,22,351,west,low,none,0
u_00910,55,90,east,high,none,0
u_00911,20,815,west,high,none,0
u_00912,70,616,south,medium,none,0
u_00913,40,407,east,medium,none,0
u_00914,54,219,central,medium,none,0
u_00915,70,647,west,medium,none,0
u_00916,54,207,central,low,none,0
u_00917,27,587,west,medium,none,0
u_00918,27,257,east,high,none,0
u_00919,36,486,east,low,none,0
u_00920,34,856,central,medium,none,0
u_00921,38,437,east,medium,none,0
u_00922,31,549,central,low,none,0
u_00923,26,1107,north,low,none,0
u_00924,63,506,west,medium,none,0
u_00925,18,203,central,low,none,0
u_00926,68,599,west,medium,none,0
u_00927,62,323,north,medium,none,0
u_00928,30,977,west,medium,none,0
u_00929,21,314,central,low,none,0
u_00930,18,316,east,medium,none,0
u_00931,66,542,west,medium,none,0
u_00932,57,478,west,low,none,0
u_00933,49,593,north,medium,none,0
u_00934,51,294,south,medium,none,0
u_00935,45,649,east,low,none,0
u_00936,48,110,central,high,none,0
u_00937,25,272,north,medium,none,0
u_00938,56,576,central,low,none,0
u_00939,43,89,central,low,none,0
u_00940,51,526,west,medium,none,0
u_00941,71,472,north,low,none,0
u_00942,71,241,north,low,none,0
u_00943,20,526,east,low,none,0
u_00944,67,251,south,medium,none,0
u_00945,29,619,central,low,none,0
u_00946,18,494,east,high,none,0
u_00947,71,707,east,medium,none,0
u_00948,61,1262,central,medium,none,0
u_00949,22,499,west,medium,none,0
u_00950,47,766,west,medium,none,0
u_00951,47,167,central,medium,none,0
u_00952,74,575,north,medium,none,0
u_00953,34,58,south,medium,none,0
u_00954,65,599,west,medium,none,0
u_00955,64,169,south,medium,none,0
u_00956,40,652,east,medium,none,0
u_00957,32,813,east,medium,none,0
u_00958,54,571,central,low,none,0
u_00959,38,89,central,medium,none,0
u_00960,31,297,central,low,none,0
u_00961,19,1204,west,high,none,0
u_00962,28,559,south,medium,none,0
u_00963,68,630,east,low,none,0
u_00964,56,184,south,low,none,0
u_00965,55,211,west,low,none,0
u_00966,51,347,south,low,ring_03,1
u_00967,55,710,south,high,none,0
u_00968,67,224,central,high,none,0
u_00969,51,1146,south,high,none,0
u_00970,35,120,south,medium,none,0
u_00971,47,345,south,medium,none,0
u_00972,32,878,north,high,none,0
u_00973,44,183,east,high,ring_04,1
u_00974,68,283,east,high,none,0
u_00975,51,439,south,high,none,0
u_00976,69,187,central,medium,none,0
u_00977,74,101,central,low,none,0
u_00978,55,233,central,medium,ring_07,1
u_00979,50,814,east,medium,none,0
u_00980,41,344,west,medium,none,0
u_00981,32,180,south,medium,ring_04,1
u_00982,47,185,east,medium,none,0
u_00983,72,685,central,medium,none,0
u_00984,59,239,east,low,none,0
u_00985,68,518,east,medium,none,0
u_00986,34,315,east,low,none,0
u_00987,22,487,central,low,none,0
u_00988,46,687,west,medium,none,0
u_00989,21,720,north,low,none,0
u_00990,27,198,south,low,none,0
u_00991,73,350,south,medium,none,0
u_00992,34,275,east,medium,none,0
u_00993,27,776,west,low,none,0
u_00994,34,195,central,medium,none,0
u_00995,37,509,north,medium,none,0
u_00996,41,492,north,low,none,0
u_00997,22,209,east,medium,none,0
u_00998,51,101,east,high,none,0
u_00999,23,247,central,medium,none,0
u_01000,70,318,central,medium,none,0
u_01001,19,331,central,medium,none,0
u_01002,30,310,east,medium,none,0
u_01003,60,587,west,low,none,0
u_01004,60,645,east,medium,none,0
u_01005,65,749,east,high,none,0
u_01006,28,230,north,medium,none,0
u_01007,68,362,central,medium,none,0
u_01008,64,911,south,medium,none,0
u_01009,74,350,central,low,none,0
u_01010,40,267,west,medium,none,0
u_01011,72,551,west,medium,none,0
u_01012,33,602,central,high,none,0
u_01013,48,352,central,high,none,0
u_01014,28,294,east,medium,none,0
u_01015,71,176,south,high,none,0
u_01016,33,304,east,low,none,0
u_01017,25,138,north,high,none,0
u_01018,21,757,north,low,none,0
u_01019,57,116,west,low,none,0
u_01020,21,246,west,medium,none,0
u_01021,73,445,south,medium,none,0
u_01022,42,407,west,high,none,0
u_01023,20,212,north,medium,none,0
u_01024,49,477,south,high,none,0
u_01025,20,144,north,low,none,0
u_01026,44,448,central,medium,none,0
u_01027,46,229,central,medium,none,0
u_01028,49,133,south,medium,none,0
u_01029,67,320,east,medium,none,0
u_01030,68,673,west,medium,none,0
u_01031,36,220,south,medium,none,0
u_01032,38,601,west,medium,none,0
u_01033,22,377,north,medium,ring_03,1
u_01034,35,184,east,low,none,0
u_01035,45,295,west,low,none,0
u_01036,59,347,central,medium,none,0
u_01037,39,118,central,high,none,0
u_01038,38,289,north,medium,none,0
u_01039,23,136,south,medium,none,0
u_01040,18,641,west,medium,none,0
u_01041,22,512,north,high,none,0
u_01042,58,494,central,medium,none,0
u_01043,29,233,central,low,none,0
u_01044,43,188,central,medium,none,0
u_01045,63,450,east,medium,none,0
u_01046,51,631,east,medium,none,0
u_01047,66,1196,central,low,none,0
u_01048,31,777,south,low,none,0
u_01049,43,863,east,medium,none,0
u_01050,62,723,west,medium,none,0
u_01051,44,351,east,medium,none,0
u_01052,26,204,west,medium,none,0
u_01053,43,66,east,medium,none,0
u_01054,74,324,central,low,none,0
u_01055,64,703,west,medium,none,0
u_01056,74,256,south,medium,none,0
u_01057,39,414,east,low,none,0
u_01058,64,255,east,low,none,0
u_01059,73,510,central,low,none,0
u_01060,47,318,west,high,none,0
u_01061,60,27,central,medium,none,0
u_01062,65,139,west,medium,ring_04,1
u_01063,34,579,east,medium,none,0
u_01064,43,55,east,high,none,0
u_01065,53,401,east,medium,none,0
u_01066,18,571,east,low,none,0
u_01067,25,128,north,medium,none,0
u_01068,66,707,east,medium,none,0
u_01069,52,895,east,medium,none,0
u_01070,69,150,west,low,none,0
u_01071,32,247,east,high,none,0
u_01072,64,430,east,high,none,0
u_01073,73,977,west,high,none,0
u_01074,39,292,east,low,none,0
u_01075,31,620,east,low,none,0
u_01076,43,407,central,medium,none,0
u_01077,45,246,north,medium,none,0
u_01078,40,86,west,medium,none,0
u_01079,31,217,central,medium,none,0
u_01080,41,217,south,high,none,0
u_01081,19,1088,south,medium,none,0
u_01082,62,665,north,low,none,0
u_01083,43,289,south,low,none,0
u_01084,31,421,north,medium,none,0
u_01085,73,236,south,low,none,0
u_01086,68,813,south,low,none,0
u_01087,24,239,central,medium,none,0
u_01088,20,218,south,low,none,0
u_01089,64,396,north,medium,none,0
u_01090,40,126,east,medium,none,0
u_01091,63,335,east,low,none,0
u_01092,60,243,east,low,none,0
u_01093,64,526,north,low,none,0
u_01094,62,847,north,low,none,0
u_01095,35,383,east,medium,none,0
u_01096,55,423,south,medium,none,0
u_01097,52,588,east,medium,none,0
u_01098,68,99,west,medium,none,0
u_01099,32,270,north,medium,ring_06,1
u_01100,42,617,west,medium,none,0
u_01101,72,771,west,low,none,0
u_01102,54,589,north,low,none,0
u_01103,45,915,east,high,none,0
u_01104,27,226,central,low,none,0
u_01105,56,742,west,medium,none,0
u_01106,74,381,east,low,none,0
u_01107,34,78,central,low,none,0
u_01108,56,506,west,medium,none,0
u_01109,39,327,east,high,none,0
u_01110,43,1207,west,medium,none,0
u_01111,61,455,east,low,none,0
u_01112,42,288,south,high,none,0
u_01113,34,416,south,medium,none,0
u_01114,30,277,north,low,none,0
u_01115,37,162,central,low,none,0
u_01116,42,392,west,medium,none,0
u_01117,21,214,west,medium,none,0
u_01118,27,658,east,low,none,0
u_01119,20,1217,central,high,none,0
u_01120,58,298,west,medium,none,0
u_01121,62,941,central,medium,none,0
u_01122,35,110,central,medium,none,0
u_01123,64,699,south,medium,none,0
u_01124,53,453,west,medium,none,0
u_01125,64,539,west,medium,ring_01,1
u_01126,39,786,north,high,none,0
u_01127,51,482,central,medium,none,0
u_01128,64,119,east,low,none,0
u_01129,25,602,south,low,none,0
u_01130,57,534,north,high,none,0
u_01131,66,311,south,low,none,0
u_01132,61,347,east,medium,none,0
u_01133,36,632,north,medium,none,0
u_01134,59,441,south,medium,none,0
u_01135,58,291,east,medium,none,0
u_01136,54,416,north,low,none,0
u_01137,23,173,east,medium,none,0
u_01138,69,219,north,low,none,0
u_01139,43,382,west,medium,none,0
u_01140,51,368,west,low,none,0
u_01141,73,438,south,low,none,0
u_01142,62,377,central,medium,none,0
u_01143,23,144,central,medium,none,0
u_01144,54,933,east,low,none,0
u_01145,74,765,north,medium,none,0
u_01146,50,491,west,medium,none,0
u_01147,70,279,central,medium,none,0
u_01148,39,702,west,high,none,0
u_01149,38,653,east,medium,none,0
u_01150,23,861,east,low,none,0
u_01151,23,566,north,medium,ring_04,1
u_01152,72,312,central,low,none,0
u_01153,65,553,east,low,none,0
u_01154,21,70,east,high,none,0
u_01155,47,294,west,medium,none,0
u_01156,28,1074,south,high,none,0
u_01157,47,148,central,low,none,0
u_01158,48,93,north,low,none,0
u_01159,41,317,north,medium,none,0
u_01160,72,322,west,medium,none,0
u_01161,26,671,north,medium,none,0
u_01162,72,460,east,medium,none,0
u_01163,20,387,central,medium,none,0
u_01164,68,103,north,medium,none,0
u_01165,48,393,central,medium,none,0
u_01166,57,228,north,high,none,0
u_01167,54,616,south,medium,none,0
u_01168,53,401,south,medium,none,0
u_01169,41,38,central,medium,none,0
u_01170,48,839,south,medium,none,0
u_01171,23,168,south,high,none,0
u_01172,19,424,east,low,ring_07,1
u_01173,37,352,north,medium,none,0
u_01174,45,541,south,high,none,0
u_01175,28,257,central,medium,none,0
u_01176,21,226,east,high,none,0
u_01177,32,337,south,low,none,0
u_01178,23,902,central,medium,none,0
u_01179,71,154,north,high,none,0
u_01180,66,399,south,medium,ring_04,1
u_01181,47,471,central,medium,none,0
u_01182,73,429,central,low,none,0
u_01183,55,264,west,low,none,0
u_01184,68,299,central,medium,none,0
u_01185,74,349,west,medium,none,0
u_01186,19,384,north,high,none,0
u_01187,32,63,north,medium,none,0
u_01188,28,555,east,medium,none,0
u_01189,25,498,west,medium,none,0
u_01190,43,662,central,medium,none,0
u_01191,68,81,east,medium,none,0
u_01192,62,466,east,medium,none,0
u_01193,61,356,north,medium,none,0
u_01194,22,430,central,low,none,0
u_01195,23,336,west,medium,none,0
u_01196,43,501,north,low,none,0
u_01197,71,247,east,low,none,0
u_01198,21,410,south,medium,none,0
u_01199,36,99,east,high,none,0
u_01200,37,300,south,medium,none,0
u_01201,50,312,north,medium,none,0
u_01202,37,37,west,medium,none,0
u_01203,66,418,central,high,none,0
u_01204,29,486,south,medium,none,0
u_01205,64,298,central,medium,none,0
u_01206,18,613,north,medium,none,0
u_01207,43,843,north,low,none,0
u_01208,31,1169,north,high,none,0
u_01209,55,145,west,medium,none,0
u_01210,54,546,south,medium,none,0
u_01211,28,422,central,medium,none,0
u_01212,53,376,east,high,none,0
u_01213,30,145,north,low,none,0
u_01214,60,384,central,low,none,0
u_01215,20,45,central,low,none,0
u_01216,50,338,west,medium,ring_09,1
u_01217,23,96,south,medium,none,0
u_01218,67,270,west,medium,none,0
u_01219,73,707,west,medium,none,0
u_01220,27,237,central,low,none,0
u_01221,22,72,south,low,none,0
u_01222,40,463,south,low,none,0
u_01223,27,227,south,medium,none,0
u_01224,61,1182,north,medium,none,0
u_01225,19,106,south,medium,none,0
u_01226,30,1726,central,low,none,0
u_01227,57,257,north,low,none,0
u_01228,19,249,east,high,none,0
u_01229,37,123,west,low,none,0
u_01230,18,495,south,medium,none,0
u_01231,54,51,east,low,none,0
u_01232,26,468,south,medium,ring_09,1
u_01233,34,662,west,medium,none,0
u_01234,26,141,central,low,none,0
u_01235,28,986,central,medium,none,0
u_01236,32,205,west,medium,none,0
u_01237,41,310,east,low,none,0
u_01238,55,91,north,medium,none,0
u_01239,72,347,north,medium,none,0
u_01240,52,520,south,low,none,0
u_01241,47,143,west,low,none,0
u_01242,48,437,west,low,none,0
u_01243,66,500,north,medium,none,0
u_01244,22,605,east,medium,none,0
u_01245,61,373,west,low,none,0
u_01246,67,799,central,medium,none,0
u_01247,31,139,central,low,none,0
u_01248,70,484,west,medium,none,0
u_01249,73,218,east,low,none,0
u_01250,28,463,central,high,none,0
u_01251,26,405,east,medium,none,0
u_01252,51,211,north,low,none,0
u_01253,29,354,south,high,none,0
u_01254,52,207,north,low,none,0
u_01255,52,1106,south,low,none,0
u_01256,18,572,central,high,none,0
u_01257,57,1121,south,low,none,0
u_01258,39,190,south,high,none,0
u_01259,46,85,west,medium,ring_09,1
u_01260,25,473,south,high,none,0
u_01261,28,480,west,medium,none,0
u_01262,58,595,south,low,none,0
u_01263,54,597,west,high,none,0
u_01264,31,1073,central,low,none,0
u_01265,47,594,central,medium,none,0
u_01266,52,165,south,medium,none,0
u_01267,38,118,east,medium,none,0
u_01268,54,1123,central,medium,none,0
u_01269,22,375,north,medium,none,0
u_01270,36,850,north,medium,none,0
u_01271,31,199,west,medium,none,0
u_01272,43,582,east,medium,none,0
u_01273,21,197,west,high,none,0
u_01274,42,34,south,medium,none,0
u_01275,62,753,central,medium,none,0
u_01276,59,143,east,high,none,0
u_01277,42,128,west,low,none,0
u_01278,35,345,west,medium,ring_17,1
u_01279,57,350,north,medium,none,0
u_01280,25,451,south,low,none,0
u_01281,56,486,west,medium,none,0
u_01282,57,198,north,high,none,0
u_01283,31,130,east,low,none,0
u_01284,49,815,west,high,none,0
u_01285,68,637,north,high,none,0
u_01286,55,142,south,low,none,0
u_01287,50,96,central,medium,none,0
u_01288,40,284,east,low,none,0
u_01289,32,126,west,medium,none,0
u_01290,50,276,north,medium,none,0
u_01291,42,612,west,high,none,0
u_01292,34,333,central,low,none,0
u_01293,50,761,west,medium,none,0
u_01294,64,298,west,medium,none,0
u_01295,72,729,north,low,none,0
u_01296,19,266,central,medium,none,0
u_01297,31,32,east,high,none,0
u_01298,70,479,north,medium,none,0
u_01299,57,65,central,medium,none,0
u_01300,57,238,central,medium,none,0
u_01301,68,29,west,medium,none,0
u_01302,56,365,south,low,none,0
u_01303,68,418,south,medium,none,0
u_01304,23,529,east,medium,none,0
u_01305,23,96,west,medium,none,0
u_01306,20,175,south,low,none,0
u_01307,24,294,north,low,none,0
u_01308,68,534,east,medium,none,0
u_01309,25,435,west,low,none,0
u_01310,59,171,north,medium,none,0
u_01311,69,718,south,low,none,0
u_01312,32,100,south,medium,none,0
u_01313,64,462,south,high,none,0
u_01314,46,198,south,high,none,0
u_01315,50,624,central,low,none,0
u_01316,69,237,east,medium,none,0
u_01317,47,1768,east,high,none,0
u_01318,56,469,south,high,none,0
u_01319,44,872,east,low,ring_03,1
u_01320,53,1084,north,medium,none,0
u_01321,46,305,north,low,none,0
u_01322,55,339,east,medium,ring_17,1
u_01323,74,820,south,low,none,0
u_01324,50,391,west,high,none,0
u_01325,54,166,south,medium,none,0
u_01326,44,90,central,low,none,0
u_01327,72,427,west,medium,none,0
u_01328,50,243,central,low,none,0
u_01329,21,608,east,low,none,0
