user_id,primary_device,primary_ip,primary_card,benign_share_group,benign_share_type
u_00552,d_007400,ip_009275,c_007712,none,none
u_00553,d_006007,ip_002840,c_008352,none,none
u_00554,d_006080,ip_001079,c_004710,none,none
u_00555,d_001391,ip_003051,c_000341,none,none
u_00556,d_006146,ip_003392,c_000950,none,none
u_00557,d_008911,ip_005952,c_001663,none,none
u_00558,d_009749,ip_009875,c_006183,none,none
u_00559,d_000580,ip_006029,c_000263,none,none
u_00560,d_009594,ip_004791,c_001558,none,none
u_00561,d_007841,ip_001135,c_006540,none,none
u_00562,d_008296,ip_002601,c_003574,none,none
u_00563,d_002254,ip_008522,c_001959,none,none
u_00564,d_008671,ip_000574,c_001722,none,none
u_00565,d_009069,ip_000468,c_000382,none,none
u_00566,d_003288,ip_009390,c_005844,none,none
u_00567,d_003662,ip_004475,c_008770,none,none
u_00568,d_003869,ip_009036,c_002132,none,none
u_00569,d_001942,ip_010200,c_003086,none,none
u_00570,d_009219,ip_004954,c_001135,none,none
u_00571,d_005597,ip_000854,c_000354,none,none
u_00572,d_006989,ip_005688,c_003194,none,none
u_00573,d_009927,ip_006347,c_003863,none,none
u_00574,d_000131,ip_000285,c_000970,none,none
u_00575,d_006047,ip_007371,c_008893,none,none
u_00576,d_003723,ip_005701,c_000294,none,none
u_00577,d_005581,ip_008856,c_006636,none,none
u_00578,d_008816,ip_002968,c_001211,none,none
u_00579,d_003978,ip_002766,c_007747,none,none
u_00580,d_004552,ip_006141,c_008012,none,none
u_00581,d_003965,ip_008523,c_001587,none,none
u_00582,d_001727,ip_002634,c_000142,none,none
u_00583,d_000016,ip_009221,c_005022,none,none
u_00584,d_004614,rip_12_00,c_001505,none,none
u_00585,d_000986,ip_003732,c_002993,none,none
u_00586,d_008583,ip_005574,c_006682,none,none
u_00587,d_001754,ip_001153,c_007495,none,none
u_00588,d_000484,ip_002502,c_000224,none,none
u_00589,d_009794,ip_006902,c_006995,none,none
u_00590,d_004181,ip_000675,c_006539,none,none
u_00591,d_003912,ip_008883,c_005370,none,none
u_00592,d_005809,ip_001207,c_002915,none,none
u_00593,d_004444,ip_008240,c_005209,none,none
u_00594,d_006775,ip_007691,c_003137,none,none
u_00595,d_002310,ip_005663,c_004374,none,none
u_00596,d_005472,ip_006276,c_005764,none,none
u_00597,d_006473,ip_008209,c_007089,none,none
u_00598,d_008559,ip_009073,c_008890,none,none
u_00599,d_008199,ip_003781,c_008345,none,none
u_00600,d_003984,ip_001884,c_003069,none,none
u_00601,d_009165,ip_007077,c_004331,none,none
u_00602,d_000243,ip_010178,c_007475,none,none
u_00603,d_007396,ip_002619,c_003322,none,none
u_00604,d_004692,ip_000419,c_008586,none,none
u_00605,d_005871,ip_005290,c_002606,none,none
u_00606,d_007379,ip_004211,c_008396,none,none
u_00607,d_006749,ip_010479,c_000424,none,none
u_00608,d_002398,ip_005657,c_008668,none,none
u_00609,d_009431,ip_001172,c_006252,none,none
u_00610,d_002143,ip_002253,c_006684,none,none
u_00611,d_008076,ip_008250,c_004626,none,none
u_00612,d_008593,ip_000956,c_000631,none,none
u_00613,d_001272,ip_009274,c_005636,none,none
u_00614,d_007882,ip_003848,c_007999,none,none
u_00615,d_006430,ip_004065,c_007061,none,none
u_00616,rd_07_01,rip_07_00,c_005116,none,none
u_00617,d_000311,ip_000096,c_008224,none,none
u_00618,d_005783,ip_001283,c_008297,none,none
u_00619,d_002564,bip_007,c_000120,benign_007,office
u_00620,d_000204,ip_007529,c_001835,none,none
u_00621,d_003499,ip_005169,c_008087,none,none
u_00622,d_003341,ip_004491,c_003320,none,none
u_00623,d_005886,ip_008508,c_008419,none,none
u_00624,d_000329,ip_002830,c_005097,none,none
u_00625,d_006146,bip_024,c_004818,benign_024,office
u_00626,d_007433,ip_006526,c_003084,none,none
u_00627,d_002918,ip_007054,c_006641,none,none
u_00628,d_005529,ip_005771,c_000263,none,none
u_00629,d_004833,ip_002293,c_006397,none,none
u_00630,d_009914,ip_000183,c_006847,none,none
u_00631,d_005403,bip_002,c_002297,benign_002,office
u_00632,d_004525,ip_001400,c_000479,none,none
u_00633,d_002985,ip_001225,c_006985,none,none
u_00634,d_004234,ip_003288,c_001512,none,none
u_00635,d_000275,ip_007549,c_000293,none,none
u_00636,rd_16_00,rip_16_00,c_008798,none,none
u_00637,d_003821,ip_002940,c_004084,none,none
u_00638,d_000277,ip_007132,c_008285,none,none
u_00639,d_007048,ip_000761,c_008179,none,none
u_00640,d_003380,ip_010494,c_008334,none,none
u_00641,d_001516,ip_006173,c_003929,none,none
u_00642,d_008954,ip_005784,c_007178,none,none
u_00643,d_008853,ip_007668,c_002333,none,none
u_00644,d_006686,ip_008779,c_004833,none,none
u_00645,d_004499,ip_006457,c_007185,none,none
u_00646,d_001236,ip_000377,c_004254,none,none
u_00647,d_004019,ip_002591,c_004122,none,none
u_00648,d_004616,ip_005166,c_005301,none,none
u_00649,d_000292,ip_003008,c_005319,none,none
u_00650,d_007420,ip_008574,c_008141,none,none
u_00651,d_007716,ip_003194,c_003935,none,none
u_00652,d_001724,ip_003961,c_003921,none,none
u_00653,d_001099,ip_008790,c_005664,none,none
u_00654,d_005311,ip_007627,c_007157,none,none
u_00655,d_007649,ip_005498,c_008540,none,none
u_00656,d_004985,ip_009892,c_001697,none,none
u_00657,d_003231,ip_000694,c_000732,none,none
u_00658,d_009427,ip_004212,c_003862,none,none
u_00659,d_005254,ip_005630,c_000098,none,none
u_00660,d_009842,ip_003515,c_007267,none,none
u_00661,d_001639,ip_007883,c_002432,none,none
u_00662,d_008309,ip_005894,c_003632,none,none
u_00663,d_004098,ip_004086,c_001025,none,none
u_00664,d_005298,ip_002254,c_008883,none,none
u_00665,d_000981,ip_005168,c_000096,none,none
u_00666,d_000121,ip_005477,c_002679,none,none
u_00667,d_003692,ip_010230,c_003905,none,none
u_00668,rd_11_00,rip_11_00,c_001451,none,none
u_00669,d_006801,ip_005646,c_007059,none,none
u_00670,d_005519,ip_004517,c_003343,none,none
u_00671,d_008885,ip_003058,c_007152,none,none
u_00672,d_003703,ip_005580,c_006118,none,none
u_00673,d_006087,ip_003791,c_004827,none,none
u_00674,d_008868,ip_000750,c_002436,none,none
u_00675,d_007220,ip_004752,c_007762,none,none
u_00676,d_003334,ip_009003,c_000939,none,none
u_00677,d_003967,ip_007263,c_002899,none,none
u_00678,d_006796,ip_000822,c_004199,none,none
u_00679,d_004162,ip_003748,c_004296,none,none
u_00680,d_008679,ip_005257,c_008721,none,none
u_00681,d_004271,ip_002218,c_000946,none,none
u_00682,d_009385,ip_004089,c_006073,none,none
u_00683,d_007050,ip_008712,c_005274,none,none
u_00684,d_002047,ip_000368,c_008374,none,none
u_00685,d_002773,ip_009590,c_005932,none,none
u_00686,d_003609,ip_001973,c_001778,none,none
u_00687,d_009018,ip_003717,c_003661,none,none
u_00688,d_003815,ip_001028,c_004716,none,none
u_00689,d_008095,ip_001329,c_008890,none,none
u_00690,d_007791,ip_002767,c_003013,none,none
u_00691,d_003186,ip_002940,c_004968,none,none
u_00692,d_002202,ip_006827,c_006953,none,none
u_00693,d_006283,ip_007896,c_002559,none,none
u_00694,d_006307,ip_005502,c_000905,none,none
u_00695,d_008060,ip_008144,c_007042,none,none
u_00696,d_004848,ip_010155,c_006616,none,none
u_00697,d_001074,ip_010015,c_001318,none,none
u_00698,d_007420,ip_009343,c_003219,none,none
u_00699,d_001508,ip_005238,c_004067,none,none
u_00700,d_002281,ip_009804,c_006381,none,none
u_00701,d_004675,ip_001435,c_004639,none,none
u_00702,d_005504,ip_004475,c_002254,none,none
u_00703,d_000173,ip_008721,c_001638,none,none
u_00704,d_009171,ip_002717,c_008128,none,none
u_00705,d_003011,ip_007738,c_003824,none,none
u_00706,d_000728,ip_001926,c_002011,none,none
u_00707,d_007958,ip_004879,c_002556,none,none
u_00708,d_001056,ip_000233,c_007879,none,none
u_00709,d_001680,ip_010065,c_003745,none,none
u_00710,d_006176,ip_008222,c_001254,none,none
u_00711,d_002250,ip_008386,c_004297,none,none
u_00712,d_002342,ip_003387,c_003215,none,none
u_00713,d_008043,ip_006484,c_000315,none,none
u_00714,d_009748,ip_002240,c_007692,none,none
u_00715,d_008455,ip_005587,c_003401,none,none
u_00716,d_009415,ip_003633,c_008493,none,none
u_00717,d_005442,ip_000945,c_002939,none,none
u_00718,d_005072,ip_010190,c_001139,none,none
u_00719,d_000428,ip_005474,c_002272,none,none
u_00720,d_002094,ip_000681,c_007615,none,none
u_00721,d_009951,ip_009914,c_004006,none,none
u_00722,d_002379,ip_002148,c_000837,none,none
u_00723,d_006275,ip_002454,c_008900,none,none
u_00724,d_005612,ip_004799,c_005056,none,none
u_00725,d_006892,ip_000836,c_007093,none,none
u_00726,d_003318,ip_004460,c_008957,none,none
u_00727,d_005565,ip_005643,c_005180,none,none
u_00728,d_009589,ip_004847,c_002051,none,none
u_00729,d_004110,ip_009351,c_000225,none,none
u_00730,d_002010,ip_009915,c_006073,none,none
u_00731,d_009093,ip_010437,c_001409,none,none
u_00732,d_005984,ip_008390,c_003458,none,none
u_00733,d_005382,ip_003862,c_003161,none,none
u_00734,d_007236,ip_001566,c_007859,none,none
u_00735,d_009651,ip_005180,c_003015,none,none
u_00736,d_001028,ip_006611,c_002134,none,none
u_00737,d_000573,ip_003112,c_002359,none,none
u_00738,d_000682,ip_004351,c_005202,none,none
u_00739,d_008364,ip_009347,c_000743,none,none
u_00740,d_000164,ip_000855,c_003906,none,none
u_00741,d_006268,ip_007507,c_003623,none,none
u_00742,d_003743,ip_005709,c_000291,none,none
u_00743,d_009257,ip_006862,c_002012,none,none
u_00744,d_002569,rip_15_00,c_008000,none,none
u_00745,d_003627,ip_010169,c_001528,none,none
u_00746,d_004745,ip_009822,c_001911,none,none
u_00747,d_002110,ip_010209,c_001934,none,none
u_00748,d_006474,ip_005908,c_002001,none,none
u_00749,d_000998,ip_005392,c_000937,none,none
u_00750,d_005320,ip_005739,c_006281,none,none
u_00751,d_005173,ip_008502,c_007087,none,none
u_00752,d_008397,ip_004786,c_007929,none,none
u_00753,d_004746,ip_008337,c_006986,none,none
u_00754,d_009637,ip_005895,c_008608,none,none
u_00755,d_003509,ip_008509,c_005542,none,none
u_00756,d_001976,ip_002976,c_003721,none,none
u_00757,d_009550,ip_002963,c_006861,none,none
u_00758,d_008575,ip_001738,c_005035,none,none
u_00759,d_009470,ip_003161,c_007934,none,none
u_00760,d_006167,ip_007806,c_005973,none,none
u_00761,d_008929,ip_001025,c_006562,none,none
u_00762,d_006734,ip_004263,c_002508,none,none
u_00763,rd_16_00,rip_16_01,c_001486,none,none
u_00764,d_000999,bip_017,c_001679,benign_017,coworking
u_00765,d_006184,ip_003527,c_000223,none,none
u_00766,d_008007,ip_002193,c_003709,none,none
u_00767,d_007941,ip_006456,c_006218,none,none
u_00768,d_006037,ip_001447,c_006813,none,none
u_00769,d_007407,ip_010198,c_002610,none,none
u_00770,d_007360,ip_007981,c_006425,none,none
u_00771,d_008053,ip_002111,c_007061,none,none
u_00772,d_003473,ip_001904,c_002320,none,none
u_00773,d_003815,ip_009210,c_008284,none,none
u_00774,d_006122,ip_009828,c_003859,none,none
u_00775,d_004960,ip_003590,c_006924,none,none
u_00776,d_004177,bip_019,c_003488,benign_019,office
u_00777,d_007034,ip_004112,c_007070,none,none
u_00778,d_002398,ip_005744,c_007670,none,none
u_00779,d_005765,ip_005655,c_003812,none,none
u_00780,d_000801,ip_004359,c_006844,none,none
u_00781,d_000366,bip_017,c_006450,benign_017,coworking
u_00782,d_003428,ip_004490,c_000003,none,none
u_00783,d_005609,ip_000932,c_004207,none,none
u_00784,d_009811,ip_002272,c_002629,none,none
u_00785,d_004419,ip_001563,c_003449,none,none
u_00786,d_007959,ip_009663,c_002455,none,none
u_00787,d_004266,ip_007686,c_006557,none,none
u_00788,d_000149,ip_002552,c_004338,none,none
u_00789,d_000602,ip_000622,c_001096,none,none
u_00790,d_009699,ip_004436,c_005546,none,none
u_00791,d_008015,ip_006122,c_001852,none,none
u_00792,d_007633,ip_001012,c_004588,none,none
u_00793,d_001419,ip_008163,c_001082,none,none
u_00794,d_007995,ip_005040,c_003267,none,none
u_00795,d_000486,ip_006258,c_004619,none,none
u_00796,rd_03_00,rip_03_00,c_008903,none,none
u_00797,d_001725,ip_006230,c_004269,none,none
u_00798,d_005341,ip_001526,c_008568,none,none
u_00799,d_002641,ip_003685,c_003772,none,none
u_00800,d_000644,ip_004219,c_000196,none,none
u_00801,d_000989,ip_006017,c_004225,none,none
u_00802,d_000770,bip_024,c_002436,benign_024,office
u_00803,d_004288,ip_003247,c_008373,none,none
u_00804,d_001290,ip_007083,c_003899,none,none
u_00805,d_008329,ip_007502,c_000368,none,none
u_00806,d_007952,ip_008517,c_005385,none,none
u_00807,d_005411,ip_000756,c_008197,none,none
u_00808,d_007197,ip_006779,c_007380,none,none
u_00809,d_003325,ip_004022,c_000911,none,none
u_00810,d_005705,ip_007450,c_004830,none,none
u_00811,d_006239,ip_003920,c_003624,none,none
u_00812,d_001425,ip_008199,c_005728,none,none
u_00813,d_001379,bip_015,c_006599,benign_015,office
u_00814,d_009635,ip_009510,c_005586,none,none
u_00815,d_003858,ip_005267,c_001793,none,none
u_00816,d_005251,ip_002462,c_006903,none,none
u_00817,d_008516,ip_001355,c_000409,none,none
u_00818,d_009516,ip_009052,c_000914,none,none
u_00819,d_005549,ip_006295,c_003062,none,none
u_00820,d_003807,ip_003326,c_007538,none,none
u_00821,d_004038,ip_001022,c_000610,none,none
u_00822,d_009794,ip_008617,c_002531,none,none
u_00823,d_005946,ip_009531,c_008358,none,none
u_00824,d_000163,ip_010022,c_008327,none,none
u_00825,d_001765,ip_010114,c_004826,none,none
u_00826,d_004153,ip_004756,c_006831,none,none
u_00827,bd_018,bip_018,c_003123,benign_018,family
u_00828,d_007767,ip_007442,c_004324,none,none
u_00829,d_008436,ip_008438,c_007356,none,none
u_00830,d_009006,ip_007781,c_005147,none,none
u_00831,rd_19_00,rip_19_00,rc_19_00,none,none
u_00832,d_004525,ip_004829,c_006850,none,none
u_00833,d_007750,ip_009457,c_002872,none,none
u_00834,d_000823,ip_008283,c_000274,none,none
u_00835,d_006064,ip_003633,c_007900,none,none
u_00836,d_003769,ip_006758,c_003511,none,none
u_00837,d_003550,ip_001593,c_002081,none,none
u_00838,d_004495,ip_006339,c_007346,none,none
u_00839,d_000521,ip_007361,c_002763,none,none
u_00840,d_000968,ip_003516,c_006379,none,none
u_00841,d_004173,ip_004519,c_007604,none,none
u_00842,d_004345,ip_006410,c_000970,none,none
u_00843,d_004799,bip_007,c_004492,benign_007,office
u_00844,d_008021,ip_004245,c_000331,none,none
u_00845,d_007409,ip_003857,c_006148,none,none
u_00846,d_008407,ip_004679,c_007201,none,none
u_00847,d_007312,ip_007180,c_008566,none,none
u_00848,d_001777,ip_003372,c_005707,none,none
u_00849,d_004232,ip_001549,c_003605,none,none
u_00850,d_003385,ip_003538,c_004577,none,none
u_00851,d_007416,ip_004386,c_005514,none,none
u_00852,d_004490,ip_003467,c_005494,none,none
u_00853,d_000901,ip_006928,c_004873,none,none
u_00854,d_002965,ip_004646,c_001892,none,none
u_00855,d_006169,ip_009022,c_000510,none,none
u_00856,d_007666,ip_000081,c_006990,none,none
u_00857,d_009038,ip_008420,c_005257,none,none
u_00858,d_008526,ip_003484,c_008265,none,none
u_00859,d_007339,ip_005972,c_000548,none,none
u_00860,d_003081,ip_005250,c_007097,none,none
u_00861,d_006469,ip_001384,c_008457,none,none
u_00862,d_003504,ip_003059,c_006394,none,none
u_00863,d_005605,ip_002149,c_004112,none,none
u_00864,d_007120,ip_009747,c_005986,none,none
u_00865,d_003268,ip_000191,c_000601,none,none
u_00866,d_000490,ip_004604,c_004303,none,none
u_00867,d_005697,ip_007656,c_005720,none,none
u_00868,d_005273,ip_000629,c_002763,none,none
u_00869,d_008144,ip_007792,c_004026,none,none
u_00870,d_009960,ip_006114,c_002631,none,none
u_00871,d_001550,ip_004169,c_002872,none,none
u_00872,d_007220,ip_008620,c_000506,none,none
u_00873,d_008985,bip_024,c_006923,benign_024,office
u_00874,d_000936,bip_019,c_002093,benign_019,office
u_00875,d_005501,ip_008377,c_002774,none,none
u_00876,d_000934,ip_009584,c_006591,none,none
u_00877,d_004799,ip_005433,c_003433,none,none
u_00878,d_004122,ip_009859,c_007075,none,none
u_00879,rd_16_00,rip_16_01,rc_16_00,none,none
u_00880,d_001317,ip_004851,c_008466,none,none
u_00881,d_000780,ip_003254,c_004521,none,none
u_00882,d_000082,ip_007789,c_002503,none,none
u_00883,d_000871,ip_001098,c_007556,none,none
u_00884,d_005060,ip_004102,c_005433,none,none
u_00885,d_008035,rip_07_02,c_003649,none,none
u_00886,d_003897,ip_006709,c_007586,none,none
u_00887,rd_00_00,rip_00_00,c_005382,none,none
u_00888,d_000712,ip_008738,c_000070,none,none
u_00889,d_006429,ip_010264,c_007468,none,none
u_00890,d_002235,ip_000003,c_008423,none,none
u_00891,d_009275,ip_005543,c_004069,none,none
u_00892,d_004886,ip_003280,c_004739,none,none
u_00893,d_007685,ip_007758,c_007561,none,none
u_00894,d_008429,ip_005618,c_003456,none,none
u_00895,d_001236,ip_007266,c_001379,none,none
u_00896,d_008538,ip_003801,c_001702,none,none
u_00897,d_004980,ip_000385,c_001306,none,none
u_00898,d_006421,ip_010476,c_003082,none,none
u_00899,d_002128,ip_006937,c_000530,none,none
u_00900,d_006588,bip_024,c_003776,benign_024,office
u_00901,d_008763,ip_006607,c_004405,none,none
u_00902,d_009796,ip_004603,c_000147,none,none
u_00903,d_005906,bip_019,c_008286,benign_019,office
u_00904,rd_10_00,rip_10_01,c_004601,none,none
u_00905,d_007956,ip_004370,c_004543,none,none
u_00906,d_005966,ip_007396,c_005888,none,none
u_00907,d_002430,ip_004693,c_001476,none,none
u_00908,d_002390,bip_019,c_002293,benign_019,office
u_00909,d_005933,ip_001919,c_003735,none,none
u_00910,d_003674,ip_006762,c_003813,none,none
u_00911,d_001683,ip_000837,c_008917,none,none
u_00912,d_008418,ip_001029,c_006653,none,none
u_00913,d_007662,ip_005056,c_007149,none,none
u_00914,d_000139,ip_008611,c_003362,none,none
u_00915,d_004172,ip_005063,c_002488,none,none
u_00916,d_004818,ip_005040,c_002040,none,none
u_00917,d_002222,ip_010326,c_007094,none,none
u_00918,d_009775,ip_001026,c_008051,none,none
u_00919,d_009770,ip_006697,c_001629,none,none
u_00920,d_003870,ip_000992,c_003707,none,none
u_00921,d_000810,ip_001916,c_002051,none,none
u_00922,d_002756,ip_005760,c_001911,none,none
u_00923,d_009117,ip_003708,c_007279,none,none
u_00924,d_008486,ip_004741,c_006155,none,none
u_00925,d_000425,ip_000018,c_008476,none,none
u_00926,d_009950,ip_008142,c_008256,none,none
u_00927,d_006169,ip_001244,c_000052,none,none
u_00928,d_001161,ip_006018,c_001076,none,none
u_00929,d_008314,ip_006082,rc_17_00,none,none
u_00930,d_002774,ip_000031,c_003596,none,none
u_00931,d_002501,ip_003884,c_005189,none,none
u_00932,d_004816,ip_006940,c_008677,none,none
u_00933,d_007904,ip_007041,c_004761,none,none
u_00934,d_003150,ip_001999,c_001822,none,none
u_00935,d_005343,ip_005150,c_002150,none,none
u_00936,d_005904,ip_003856,c_004526,none,none
u_00937,d_007067,ip_003375,c_000437,none,none
u_00938,d_009638,ip_010419,c_005387,none,none
u_00939,d_005984,ip_005438,c_001772,none,none
u_00940,d_006804,ip_000136,c_007713,none,none
u_00941,d_003415,ip_001781,c_002401,none,none
u_00942,d_001899,ip_003535,c_003925,none,none
u_00943,d_008444,ip_004215,c_000273,none,none
u_00944,d_009518,ip_002499,c_006939,none,none
u_00945,d_007220,ip_005732,c_006800,none,none
u_00946,d_000886,ip_007746,c_004502,none,none
u_00947,d_009461,ip_008834,c_008547,none,none
u_00948,d_004497,ip_003159,c_000513,none,none
u_00949,d_005692,ip_010244,c_002042,none,none
u_00950,d_006498,ip_004080,c_000165,none,none
u_00951,d_007578,ip_009126,c_006609,none,none
u_00952,d_009158,ip_006029,c_005903,none,none
u_00953,d_004025,ip_006206,c_008227,none,none
u_00954,d_008172,ip_009458,c_006289,none,none
u_00955,d_004443,ip_006062,c_004665,none,none
u_00956,d_001879,ip_008731,c_006423,none,none
u_00957,d_007039,ip_005751,c_001898,none,none
u_00958,d_006397,ip_008383,c_000744,none,none
u_00959,d_003238,ip_002148,c_004894,none,none
u_00960,d_007135,bip_017,c_005319,benign_017,coworking
u_00961,d_005046,ip_005472,c_005458,none,none
u_00962,d_004053,ip_010129,c_008328,none,none
u_00963,d_008422,ip_002666,c_000258,none,none
u_00964,d_002410,ip_005602,c_002956,none,none
u_00965,d_000097,ip_002996,c_003493,none,none
u_00966,d_003707,ip_003902,c_003574,none,none
u_00967,d_007460,ip_002082,c_007762,none,none
u_00968,rd_03_00,rip_03_01,c_005993,none,none
u_00969,d_000269,ip_005712,c_003784,none,none
u_00970,d_002946,ip_003558,c_004460,none,none
u_00971,d_007425,ip_004119,c_005313,none,none
