transaction_id,user_id,timestamp,amount,merchant_id,device_id,ip_id,card_id,is_online,is_fraud,ring_id,ring_type
tx_0000237,u_02368,2026-03-08 06:31:00,69.5,m_0669,d_006631,ip_001577,c_005018,0,0,none,none
tx_0000238,u_07651,2026-03-18 22:48:00,24.71,m_1077,d_007799,rip_04_01,c_003183,1,1,ring_04,account_farm
tx_0000239,u_00779,2026-01-03 19:30:00,52.48,m_0021,d_005765,ip_005655,c_003812,1,0,none,none
tx_0000240,u_04483,2026-01-11 12:08:00,92.16,m_0566,d_006357,ip_009471,c_008817,1,0,none,none
tx_0000241,u_07953,2026-01-02 15:39:00,17.0,m_0716,d_003636,ip_002495,c_004723,1,0,none,none
tx_0000242,u_05992,2026-02-24 01:16:00,13.79,m_0221,d_006638,ip_010123,c_000181,1,0,none,none
tx_0000243,u_01027,2026-01-10 14:35:00,15.47,m_1062,d_000230,ip_005083,c_003656,1,0,none,none
tx_0000244,u_01724,2026-03-13 16:07:00,13.3,m_1133,d_008564,ip_007691,c_008447,1,0,none,none
tx_0000245,u_04592,2026-02-28 16:27:00,69.42,m_0857,d_001542,ip_006568,c_008197,0,0,none,none
tx_0000246,u_03420,2026-02-06 15:05:00,17.54,m_0964,d_000046,ip_001142,c_008087,1,0,none,none
tx_0000247,u_04025,2026-04-15 16:34:00,34.02,m_0853,d_005308,ip_003270,c_000219,1,0,none,none
tx_0000248,u_06691,2026-03-01 19:17:00,20.56,m_0798,d_006804,ip_009788,c_005762,1,0,none,none
tx_0000249,u_02324,2026-02-15 19:53:00,35.73,m_1143,d_005697,ip_002936,c_005731,0,0,none,none
tx_0000250,u_07042,2026-04-01 15:13:00,48.39,m_0293,d_006329,ip_000647,c_008435,0,0,none,none
tx_0000251,u_07273,2026-01-30 09:14:00,24.15,m_1108,d_007140,ip_004952,c_004614,0,0,none,none
tx_0000252,u_05491,2026-02-17 14:39:00,6.63,m_1031,d_008283,ip_002877,c_001426,1,0,none,none
tx_0000253,u_06096,2026-01-26 09:51:00,16.39,m_0610,d_008496,ip_001008,c_000239,0,0,none,none
tx_0000254,u_05945,2026-03-27 12:20:00,90.34,m_1074,d_001417,ip_005186,c_003751,1,0,none,none
tx_0000255,u_00430,2026-04-14 14:11:00,21.4,m_0382,d_009159,ip_005783,c_001827,1,0,none,none
tx_0000256,u_01448,2026-03-12 07:32:00,44.76,m_0678,d_008921,ip_008531,c_006626,1,0,none,none
tx_0000257,u_07940,2026-03-05 22:46:00,22.01,m_0116,d_007966,ip_001616,rc_17_01,0,1,ring_17,mule_merchants
tx_0000258,u_06210,2026-02-01 13:32:00,73.3,m_0476,d_000807,ip_004689,c_008806,1,0,none,none
tx_0000259,u_02841,2026-04-14 07:49:00,49.5,m_0166,d_005009,ip_000315,c_005141,1,0,none,none
tx_0000260,u_03209,2026-03-08 09:47:00,16.99,m_0375,d_009921,ip_005800,c_004902,1,0,none,none
tx_0000261,u_01102,2026-03-26 21:58:00,67.73,m_0148,d_007848,ip_005530,c_004215,1,0,none,none
tx_0000262,u_02874,2026-02-28 23:37:00,70.11,m_0783,d_007176,ip_001313,c_003170,1,0,none,none
tx_0000263,u_01768,2026-01-12 18:15:00,65.66,m_0251,d_007857,ip_008061,c_006778,1,0,none,none
tx_0000264,u_01102,2026-02-11 11:04:00,46.66,m_0327,d_007848,ip_005530,c_004215,0,0,none,none
tx_0000265,u_07020,2026-04-22 14:48:00,11.53,m_0887,d_004230,ip_005651,c_005981,1,0,none,none
tx_0000266,u_00282,2026-01-28 21:08:00,22.78,m_0767,d_005440,ip_005605,c_005249,1,0,none,none
tx_0000267,u_03167,2026-02-08 14:36:00,231.5,m_0846,d_008619,ip_003855,c_001666,1,1,none,none
tx_0000268,u_01809,2026-02-03 14:41:00,31.91,m_1005,d_003418,ip_003830,c_004330,1,0,none,none
tx_0000269,u_07400,2026-03-23 11:34:00,8.85,m_0175,d_001903,ip_009212,c_001089,0,0,none,none
tx_0000270,u_03147,2026-01-14 11:35:00,23.6,m_0896,d_006521,ip_010073,c_001743,1,0,none,none
tx_0000271,u_01911,2026-01-12 10:11:00,15.18,m_0432,d_000513,ip_002956,c_008101,0,0,none,none
tx_0000272,u_01359,2026-03-03 19:29:00,60.68,m_0111,d_005537,ip_002361,c_008356,0,0,none,none
tx_0000273,u_05253,2026-01-09 16:10:00,39.81,m_0743,d_008397,ip_007837,c_001811,0,0,none,none
tx_0000274,u_04739,2026-01-07 15:28:00,16.85,m_0601,d_008085,ip_007137,c_007576,0,0,none,none
tx_0000275,u_02731,2026-01-20 17:13:00,40.32,m_0788,d_008497,ip_007098,c_007020,0,0,none,none
tx_0000276,u_02890,2026-01-18 11:53:00,18.07,m_0232,d_003955,ip_009083,c_008940,0,0,none,none
tx_0000277,u_01205,2026-03-23 14:10:00,39.24,m_0330,d_004765,ip_010286,c_004491,0,0,none,none
tx_0000278,u_06134,2026-04-04 16:55:00,12.81,m_0201,d_001702,ip_008422,c_006632,1,0,none,none
tx_0000279,u_00541,2026-01-20 15:17:00,29.41,m_0919,d_007826,ip_003994,c_003445,1,0,none,none
tx_0000280,u_06053,2026-02-24 11:14:00,30.22,m_1121,d_000380,ip_007248,c_001710,0,0,none,none
tx_0000281,u_02732,2026-04-09 08:08:00,12.75,m_0103,d_007307,rip_11_00,c_003398,1,0,ring_11,promo_abuse
tx_0000282,u_04991,2026-03-25 13:10:00,20.5,m_1160,d_009159,ip_010473,c_005221,0,0,none,none
tx_0000283,u_01114,2026-03-13 07:14:00,53.82,m_0106,d_008088,ip_009161,c_005778,1,0,none,none
tx_0000284,u_04114,2026-03-05 08:07:00,20.61,m_0860,d_006026,ip_006034,c_007232,1,0,none,none
tx_0000285,u_03992,2026-03-24 10:33:00,19.79,m_0390,d_000828,ip_005143,c_007672,0,0,none,none
tx_0000286,u_05170,2026-03-17 14:47:00,50.11,m_0796,d_004388,ip_008560,c_003320,1,0,none,none
tx_0000287,u_02190,2026-02-27 06:20:00,25.67,m_1172,bd_015,bip_015,c_001476,1,0,none,none
tx_0000288,u_00862,2026-04-04 20:06:00,120.25,m_0224,d_002752,ip_003059,c_006394,1,0,none,none
tx_0000289,u_06841,2026-01-27 17:57:00,90.11,m_0785,d_004662,ip_010104,c_004004,1,0,none,none
tx_0000290,u_06957,2026-04-24 20:05:00,31.58,m_0873,d_009294,ip_003368,c_004127,1,0,none,none
tx_0000291,u_00131,2026-04-27 18:47:00,96.38,m_0170,d_006591,ip_009720,c_002481,1,0,none,none
tx_0000292,u_05387,2026-01-18 16:29:00,76.24,m_0474,d_003113,ip_009939,c_007966,0,0,none,none
tx_0000293,u_04306,2026-01-13 09:37:00,26.61,m_0000,d_007745,ip_002943,c_007362,1,0,none,none
tx_0000294,u_00338,2026-03-19 11:59:00,67.16,m_0956,d_006687,ip_009357,c_007576,1,0,none,none
tx_0000295,u_03431,2026-01-14 08:06:00,19.42,m_1184,d_006679,ip_003550,c_000517,1,0,none,none
tx_0000296,u_00184,2026-03-09 07:24:00,40.98,m_0777,d_004860,ip_005801,c_008824,1,0,none,none
tx_0000297,u_06865,2026-03-10 09:35:00,65.15,m_1178,d_004097,ip_004078,c_007979,0,0,none,none
tx_0000298,u_01844,2026-04-24 16:49:00,20.15,m_0172,d_005726,ip_009478,c_000494,1,0,none,none
tx_0000299,u_06660,2026-03-19 16:55:00,24.99,m_0314,d_009551,ip_005283,c_007243,0,0,none,none
tx_0000300,u_05254,2026-01-01 09:44:00,10.7,m_1026,d_005797,bip_000,c_001689,0,0,none,none
tx_0000301,u_01419,2026-03-10 15:19:00,8.48,m_0266,d_008565,ip_009128,c_002194,0,0,none,none
tx_0000302,u_00479,2026-03-11 22:53:00,55.06,m_0532,d_004273,ip_004503,c_002323,0,0,none,none
tx_0000303,u_05686,2026-03-22 07:34:00,20.37,m_0545,d_004634,ip_005517,c_000702,0,0,none,none
tx_0000304,u_00869,2026-03-19 18:52:00,61.81,m_1198,d_008144,ip_007792,c_004026,0,0,none,none
tx_0000305,u_03672,2026-04-26 09:49:00,92.41,m_1188,d_000434,ip_005788,c_007812,1,0,none,none
tx_0000306,u_04172,2026-04-21 11:38:00,22.87,m_0737,d_005618,ip_001802,c_007478,1,0,none,none
tx_0000307,u_02244,2026-01-19 15:15:00,77.19,m_0686,d_003488,ip_009476,c_007851,0,0,none,none
tx_0000308,u_01863,2026-01-29 21:48:00,14.42,m_0095,bd_013,bip_013,c_004226,1,0,none,none
tx_0000309,u_02698,2026-04-08 07:27:00,32.84,m_0019,d_007869,ip_004698,c_001679,1,0,none,none
tx_0000310,u_03870,2026-04-02 22:15:00,26.13,m_0294,d_006594,ip_000706,c_005348,1,0,none,none
tx_0000311,u_01459,2026-02-21 14:54:00,132.1,m_0148,d_000593,ip_007535,c_004342,1,0,none,none
tx_0000312,u_04772,2026-01-01 15:32:00,29.42,m_0860,d_008260,ip_001302,c_003526,1,0,none,none
tx_0000313,u_03703,2026-04-24 09:15:00,119.26,m_0983,d_006240,ip_003356,c_000869,0,0,none,none
tx_0000314,u_05461,2026-02-20 23:42:00,82.45,m_0752,d_005835,ip_000081,c_000029,0,0,none,none
tx_0000315,u_04988,2026-03-24 06:06:00,53.74,m_0323,d_008429,ip_000260,c_004905,0,0,none,none
tx_0000316,u_04720,2026-02-10 16:42:00,52.78,m_0330,d_004783,ip_000912,c_000424,0,0,none,none
tx_0000317,u_05668,2026-02-05 20:42:00,23.3,m_1093,d_002167,ip_000270,c_005323,0,0,none,none
tx_0000318,u_01247,2026-03-26 19:57:00,49.05,m_0545,d_007489,ip_006085,c_004329,1,0,none,none
tx_0000319,u_02626,2026-02-11 17:08:00,39.31,m_0770,d_005965,ip_001897,c_005122,0,0,none,none
tx_0000320,u_02368,2026-03-10 18:56:00,7.09,m_0189,d_006631,ip_001577,c_005018,1,0,none,none
tx_0000321,u_06233,2026-02-24 16:04:00,68.19,m_1121,d_000168,ip_005777,c_000957,0,0,none,none
tx_0000322,u_06082,2026-03-18 21:43:00,149.45,m_0093,d_008952,ip_005999,c_006021,1,0,none,none
tx_0000323,u_04474,2026-02-15 16:30:00,8.86,m_1192,d_005475,ip_010316,c_003101,0,0,none,none
tx_0000324,u_01311,2026-01-09 10:37:00,104.55,m_1076,d_000486,ip_005954,c_002751,1,0,none,none
tx_0000325,u_04502,2026-02-27 13:56:00,36.25,m_1106,d_004752,ip_008115,c_005900,0,0,none,none
tx_0000326,u_04891,2026-03-23 11:05:00,30.81,m_0001,rd_12_00,rip_12_00,c_003281,0,0,ring_12,account_farm
tx_0000327,u_01349,2026-03-18 19:50:00,19.92,m_0254,d_006280,ip_000769,c_000180,1,0,none,none
tx_0000328,u_02750,2026-02-01 09:56:00,5.74,m_0818,d_005917,ip_006452,c_001136,1,1,none,none
tx_0000329,u_06895,2026-04-24 12:52:00,11.28,m_0764,d_009577,ip_003185,c_006304,1,0,none,none
tx_0000330,u_05282,2026-04-27 10:07:00,16.42,m_0886,d_005417,ip_007273,c_000873,0,0,none,none
tx_0000331,u_05559,2026-01-24 13:17:00,154.15,m_0468,d_009758,ip_004338,c_000945,0,0,none,none
tx_0000332,u_07628,2026-03-18 11:43:00,91.33,m_0775,d_006402,ip_004407,c_003208,0,0,none,none
tx_0000333,u_06733,2026-01-12 20:31:00,72.94,m_0645,d_002236,ip_008132,c_002766,0,0,none,none
tx_0000334,u_03394,2026-02-02 10:23:00,21.83,m_0077,d_009750,ip_003317,c_005359,1,0,none,none
tx_0000335,u_02919,2026-04-14 18:05:00,53.39,m_0170,d_008536,ip_005145,c_006679,0,0,none,none
tx_0000336,u_06276,2026-01-30 10:56:00,52.58,m_0066,d_003422,ip_005071,c_001060,0,0,none,none
tx_0000337,u_05688,2026-02-01 04:52:00,9.82,m_0662,d_008426,ip_002013,c_007595,1,0,none,none
tx_0000338,u_04050,2026-02-03 04:59:00,50.61,m_0896,d_008175,ip_002647,c_004625,0,1,none,none
tx_0000339,u_03368,2026-04-03 05:41:00,31.51,m_0649,d_005894,rip_00_02,c_004868,1,0,ring_00,account_farm
tx_0000340,u_00915,2026-04-01 07:16:00,45.6,m_1009,d_004172,ip_005063,c_002488,0,0,none,none
tx_0000341,u_06805,2026-04-03 23:10:00,17.1,m_0268,d_004569,ip_002302,c_006168,0,0,none,none
tx_0000342,u_01552,2026-02-10 18:48:00,45.53,m_0976,d_000924,ip_002964,c_003617,1,0,none,none
tx_0000343,u_07975,2026-04-10 09:59:00,34.9,m_0868,d_004621,ip_002537,c_001500,0,0,none,none
tx_0000344,u_07152,2026-04-17 17:27:00,20.82,m_0329,d_004788,ip_006686,c_005546,0,0,none,none
tx_0000345,u_02389,2026-03-11 21:20:00,18.58,m_0512,d_004895,ip_007679,c_006442,0,0,none,none
tx_0000346,u_02021,2026-02-14 16:28:00,93.7,m_0876,d_002007,ip_001711,c_004131,1,0,none,none
tx_0000347,u_06129,2026-02-21 13:50:00,14.94,m_0190,d_007417,ip_003107,c_004321,1,0,none,none
tx_0000348,u_02975,2026-01-31 09:37:00,17.54,m_1162,d_003755,ip_004514,c_000886,1,0,none,none
tx_0000349,u_06236,2026-01-08 16:14:00,39.81,m_0475,d_002520,ip_003884,c_006787,1,0,none,none
tx_0000350,u_02817,2026-02-19 20:56:00,16.3,m_0408,d_009173,ip_007262,c_002183,0,0,none,none
tx_0000351,u_05993,2026-04-06 20:23:00,45.1,m_0489,d_005190,ip_002207,c_005953,1,0,none,none
tx_0000352,u_01504,2026-01-09 10:20:00,202.15,m_0433,d_008481,ip_000949,c_003410,0,0,none,none
tx_0000353,u_07989,2026-04-22 09:49:00,11.38,m_0411,d_008772,ip_006187,c_000314,1,0,none,none
tx_0000354,u_07414,2026-04-23 20:56:00,120.65,m_0753,d_005278,ip_009246,c_004767,0,0,none,none
tx_0000355,u_03840,2026-04-14 12:18:00,33.23,m_0965,d_001996,ip_003674,c_008964,0,0,none,none
tx_0000356,u_05652,2026-04-30 23:46:00,6.19,m_0061,d_008835,ip_005741,c_005962,0,0,none,none
tx_0000357,u_03040,2026-03-24 14:53:00,64.87,m_0960,d_008846,ip_001880,c_007381,1,0,none,none
tx_0000358,u_06836,2026-01-02 20:11:00,27.03,m_0032,d_007445,ip_002968,c_008325,1,0,none,none
tx_0000359,u_05355,2026-04-19 10:32:00,48.72,m_0328,d_009050,ip_009561,c_005307,0,0,none,none
tx_0000360,u_05618,2026-01-10 14:21:00,13.84,m_0238,d_002387,ip_001904,c_001908,0,0,none,none
tx_0000361,u_07080,2026-03-01 05:25:00,94.4,m_1197,d_007466,ip_002959,c_002924,0,0,none,none
tx_0000362,u_02749,2026-03-10 23:52:00,33.18,m_0234,d_000073,ip_005949,c_006436,1,0,none,none
tx_0000363,u_04159,2026-04-23 19:27:00,16.31,m_0836,d_001495,ip_007780,c_005808,1,0,none,none
tx_0000364,u_00300,2026-03-12 12:18:00,16.17,m_0752,d_003112,ip_002029,c_008275,0,0,none,none
tx_0000365,u_02913,2026-02-05 13:53:00,12.37,m_0472,d_005509,ip_006871,c_005610,0,0,none,none
tx_0000366,u_04937,2026-01-22 16:30:00,66.17,m_0229,d_001212,ip_002726,c_000898,0,0,none,none
tx_0000367,u_07645,2026-02-16 14:03:00,47.74,m_0516,d_009151,ip_000546,c_005483,0,0,none,none
tx_0000368,u_06939,2026-04-09 23:55:00,81.32,m_0862,d_004773,ip_002284,c_000221,0,0,none,none
tx_0000369,u_07275,2026-04-01 11:14:00,78.96,m_0714,d_004139,ip_005056,c_000609,1,0,none,none
tx_0000370,u_04649,2026-04-30 13:49:00,16.26,m_0160,d_000882,ip_003388,c_008276,1,0,none,none
tx_0000371,u_00271,2026-01-24 12:18:00,23.36,m_0946,d_005661,ip_009871,c_001601,0,0,none,none
tx_0000372,u_05169,2026-04-30 08:09:00,59.95,m_0747,d_009742,ip_009939,c_004021,0,0,none,none
tx_0000373,u_02784,2026-02-19 10:32:00,84.27,m_0750,d_003541,ip_003574,c_002049,0,0,none,none
tx_0000374,u_04074,2026-03-23 11:54:00,26.8,m_0376,d_003852,ip_000732,c_006337,0,0,none,none
tx_0000375,u_00853,2026-02-02 11:42:00,71.86,m_1198,d_000901,ip_003453,c_004873,1,0,none,none
tx_0000376,u_03034,2026-04-26 13:07:00,21.22,m_0076,d_000503,ip_004968,c_007853,1,0,none,none
tx_0000377,u_06601,2026-03-11 21:54:00,18.91,m_0231,d_006860,ip_004281,c_003368,0,0,none,none
tx_0000378,u_06981,2026-02-24 14:13:00,39.79,m_0144,d_009704,ip_002940,c_003727,1,0,none,none
tx_0000379,u_07065,2026-03-17 12:39:00,26.26,m_0662,d_006672,ip_002387,c_000283,0,0,none,none
tx_0000380,u_02721,2026-04-10 09:28:00,20.38,m_0534,d_004513,ip_007436,c_004595,0,0,none,none
tx_0000381,u_03728,2026-01-06 15:44:00,20.14,m_1153,d_006197,ip_009752,c_000264,0,0,none,none
tx_0000382,u_03390,2026-02-14 23:27:00,38.63,m_0366,d_008979,ip_001872,c_005695,1,0,none,none
tx_0000383,u_00135,2026-04-10 14:12:00,24.41,m_1151,d_001812,ip_004172,c_003922,1,0,none,none
tx_0000384,u_01767,2026-04-03 22:21:00,44.45,m_0286,d_008628,rip_11_00,c_004588,1,0,ring_11,promo_abuse
tx_0000385,u_03618,2026-02-07 14:23:00,103.58,m_1195,d_005598,ip_009382,c_004270,0,0,none,none
tx_0000386,u_00319,2026-01-26 12:03:00,51.41,m_1109,d_004513,ip_009765,c_004037,0,0,none,none
tx_0000387,u_03251,2026-03-23 12:11:00,13.41,m_0461,d_009676,ip_002027,c_008968,0,0,none,none
tx_0000388,u_05719,2026-02-16 23:36:00,22.93,m_0961,d_007811,ip_006318,c_007461,0,0,none,none
tx_0000389,u_05689,2026-01-02 19:12:00,38.72,m_0530,d_008462,ip_008781,c_001946,0,0,none,none
tx_0000390,u_04146,2026-01-08 17:18:00,66.4,m_1157,d_009090,ip_000088,c_000813,1,0,none,none
tx_0000391,u_05608,2026-01-15 18:24:00,16.23,m_0894,d_001187,bip_015,c_001520,1,0,none,none
tx_0000392,u_01396,2026-02-11 08:59:00,18.51,m_0423,d_003019,ip_008078,c_000295,1,0,none,none
tx_0000393,u_05821,2026-01-10 21:39:00,78.5,m_0287,d_002339,ip_004884,c_007490,0,0,none,none
tx_0000394,u_01227,2026-01-11 07:46:00,18.3,m_0227,d_004965,ip_004060,c_000304,0,0,none,none
tx_0000395,u_01218,2026-01-29 19:44:00,81.83,m_0115,d_003068,ip_001463,c_004315,1,0,none,none
tx_0000396,u_01223,2026-03-07 06:43:00,71.08,m_0455,d_005101,ip_001348,c_008600,0,0,none,none
tx_0000397,u_00687,2026-01-12 03:40:00,57.69,m_0689,d_009018,ip_003717,c_003661,1,0,none,none
tx_0000398,u_01914,2026-01-30 20:18:00,32.66,m_0137,d_006015,ip_005759,c_005661,0,0,none,none
tx_0000399,u_02561,2026-02-10 10:29:00,294.48,m_0063,d_007689,ip_007458,c_000617,1,0,none,none
tx_0000400,u_00181,2026-01-16 09:21:00,14.09,m_0460,d_002939,ip_003843,c_006541,1,0,none,none
tx_0000401,u_02933,2026-01-03 02:17:00,18.66,m_1075,d_006668,ip_004269,c_002733,1,0,none,none
tx_0000402,u_05142,2026-04-01 19:46:00,56.67,m_0878,d_002670,ip_009939,c_008852,1,0,none,none
tx_0000403,u_07789,2026-02-03 12:10:00,35.01,m_0950,d_007684,ip_007066,c_004459,1,0,none,none
tx_0000404,u_03865,2026-02-07 18:55:00,52.92,m_0669,d_007528,ip_000960,c_008544,0,0,none,none
tx_0000405,u_06178,2026-02-25 15:57:00,66.08,m_0999,rd_04_00,rip_04_00,c_003289,1,0,ring_04,account_farm
tx_0000406,u_00658,2026-04-09 03:24:00,19.62,m_0407,d_009427,ip_004212,c_003862,1,0,none,none
tx_0000407,u_07431,2026-02-10 11:40:00,63.29,m_0709,d_002837,ip_002067,c_003604,1,1,none,none
tx_0000408,u_02496,2026-01-09 16:16:00,14.41,m_0725,d_002478,ip_000266,c_005020,0,0,none,none
tx_0000409,u_04764,2026-04-08 00:38:00,94.19,m_0200,d_007507,ip_010121,c_000838,1,0,none,none
tx_0000410,u_02087,2026-02-04 04:38:00,67.49,m_0929,d_009499,bip_017,c_005099,0,0,none,none
tx_0000411,u_04171,2026-04-21 16:47:00,41.75,m_1000,d_003188,ip_007409,c_005542,0,0,none,none
tx_0000412,u_07308,2026-03-20 07:22:00,25.42,m_0953,d_005170,ip_006704,c_008087,1,0,none,none
tx_0000413,u_03187,2026-04-01 20:54:00,39.49,m_0011,d_006361,ip_001889,c_006094,1,0,none,none
tx_0000414,u_05520,2026-01-02 14:18:00,30.78,m_0090,d_001858,ip_009776,c_007985,0,0,none,none
tx_0000415,u_07571,2026-04-08 19:14:00,35.39,m_1093,d_008683,ip_004388,c_001873,1,0,none,none
tx_0000416,u_02638,2026-02-14 06:45:00,41.73,m_0091,d_006567,ip_007714,c_005525,0,0,none,none
tx_0000417,u_01651,2026-01-31 13:04:00,138.49,m_1172,d_009984,ip_009796,c_000267,1,0,none,none
tx_0000418,u_04608,2026-02-22 17:25:00,85.68,m_1042,d_008279,ip_003559,c_006179,0,0,none,none
tx_0000419,u_02808,2026-03-08 18:29:00,65.57,m_0772,d_006259,ip_002417,c_008912,1,0,none,none
tx_0000420,u_02813,2026-04-20 20:42:00,15.89,m_0947,bd_021,bip_021,c_008394,0,0,none,none
tx_0000421,u_00895,2026-04-30 19:48:00,26.93,m_0709,d_001236,ip_007266,c_001379,0,0,none,none
tx_0000422,u_02217,2026-03-12 07:38:00,14.3,m_0614,d_007324,ip_005553,c_005888,0,0,none,none
tx_0000423,u_06554,2026-03-26 12:15:00,58.86,m_0944,d_001554,ip_000667,c_008467,1,0,none,none
tx_0000424,u_00277,2026-03-27 12:02:00,44.62,m_0209,d_007867,ip_006472,c_006184,0,0,none,none
tx_0000425,u_03549,2026-03-03 18:18:00,102.63,m_0228,d_006211,ip_000428,c_001234,1,0,none,none
tx_0000426,u_06548,2026-04-04 15:23:00,16.43,m_0417,d_003272,rip_19_00,c_002498,1,0,ring_19,promo_abuse
tx_0000427,u_04472,2026-03-11 06:47:00,42.16,m_0278,d_009679,ip_009941,c_005026,1,0,none,none
tx_0000428,u_06566,2026-02-18 15:11:00,12.04,m_1056,d_008990,ip_001593,c_007508,1,0,none,none
tx_0000429,u_07009,2026-03-11 13:50:00,27.35,m_0705,d_006505,ip_005610,c_006733,0,0,none,none
tx_0000430,u_03809,2026-02-11 13:45:00,82.87,m_0245,d_005853,ip_002370,c_004198,0,0,none,none
tx_0000431,u_03742,2026-04-04 08:55:00,14.03,m_0423,d_005694,ip_001745,c_008344,0,0,none,none
tx_0000432,u_02145,2026-03-16 09:58:00,16.2,m_0460,d_008302,ip_004380,c_001763,0,0,none,none
tx_0000433,u_06535,2026-04-28 15:40:00,18.14,m_1074,d_009203,ip_009102,c_002602,1,0,none,none
tx_0000434,u_03564,2026-02-07 23:21:00,47.44,m_0547,d_000966,ip_003253,c_000539,1,0,none,none
tx_0000435,u_05418,2026-03-28 23:36:00,15.24,m_0451,d_004773,ip_009926,c_006954,1,0,none,none
tx_0000436,u_02251,2026-02-03 07:44:00,175.0,m_0849,d_000276,bip_024,c_002784,1,0,none,none
tx_0000437,u_06765,2026-02-12 06:03:00,30.98,m_0732,d_008843,ip_003521,c_003735,0,0,none,none
tx_0000438,u_06748,2026-04-05 15:05:00,31.2,m_0853,d_005609,ip_002670,c_005749,0,0,none,none
tx_0000439,u_02781,2026-04-03 23:17:00,112.01,m_0726,d_004694,ip_008457,c_008438,0,0,none,none
tx_0000440,u_01894,2026-04-07 07:29:00,40.81,m_0953,d_005959,ip_000734,c_000248,1,0,none,none
tx_0000441,u_05837,2026-02-01 17:09:00,85.14,m_0412,d_003279,ip_006202,c_000212,1,0,none,none
tx_0000442,u_07341,2026-04-04 14:10:00,32.05,m_1176,d_002039,ip_007924,c_002404,0,0,none,none
tx_0000443,u_03566,2026-01-31 16:09:00,11.75,m_0967,d_006437,ip_001137,c_003947,1,0,none,none
tx_0000444,u_04916,2026-03-04 15:52:00,10.17,m_0209,d_008700,ip_005063,c_001820,0,0,none,none
tx_0000445,u_01087,2026-03-10 09:35:00,59.83,m_0319,d_003742,ip_004623,c_002726,0,0,none,none
tx_0000446,u_05500,2026-03-03 20:04:00,26.59,m_0794,d_001058,ip_006098,c_000682,0,1,ring_05,mule_merchants
tx_0000447,u_01141,2026-04-06 09:39:00,4.07,m_0105,rd_19_00,ip_006894,c_005068,1,1,ring_19,promo_abuse
tx_0000448,u_03287,2026-03-03 06:40:00,72.42,m_0770,d_005746,ip_010247,c_001422,1,0,none,none
tx_0000449,u_07293,2026-01-30 13:02:00,48.4,m_0259,d_000706,ip_002178,c_000458,0,0,none,none
tx_0000450,u_01489,2026-03-21 20:37:00,36.37,m_0094,d_005588,ip_000036,c_000335,1,0,none,none
tx_0000451,u_06654,2026-04-24 14:50:00,21.72,m_0000,d_008726,ip_007327,c_000308,1,0,none,none
tx_0000452,u_03996,2026-03-29 00:21:00,33.56,m_1181,d_007292,ip_006588,c_005049,1,0,none,none
tx_0000453,u_03349,2026-03-18 06:35:00,7.95,m_1123,d_005545,ip_010207,c_007958,1,0,none,none
tx_0000454,u_03762,2026-02-21 08:15:00,9.31,m_0261,d_000203,ip_008794,c_005696,0,0,none,none
tx_0000455,u_06893,2026-03-24 22:47:00,33.56,m_0209,d_004656,ip_009846,c_002068,1,0,none,none
tx_0000456,u_03459,2026-02-14 16:47:00,42.4,m_0748,d_000498,ip_000011,c_003185,1,0,none,none
tx_0000457,u_02816,2026-04-11 15:52:00,188.4,m_0803,d_008785,ip_000109,c_000926,1,0,none,none
tx_0000458,u_01939,2026-01-15 18:54:00,48.57,m_0656,d_003067,ip_001428,c_006876,1,0,none,none
tx_0000459,u_04449,2026-02-20 16:50:00,29.49,m_1192,d_000897,ip_000756,c_002938,1,0,none,none
tx_0000460,u_00334,2026-01-17 04:45:00,8.23,m_1172,d_003689,ip_004281,c_000951,1,0,none,none
tx_0000461,u_02818,2026-04-30 06:15:00,24.67,m_1006,d_007451,ip_009625,c_006890,0,0,none,none
tx_0000462,u_06602,2026-03-03 13:34:00,27.78,m_0558,d_003717,ip_003643,c_005768,1,0,none,none
tx_0000463,u_05481,2026-03-28 14:49:00,49.67,m_0670,d_000175,ip_000868,c_002934,1,0,none,none
tx_0000464,u_07279,2026-02-25 11:15:00,20.17,m_0658,d_006304,ip_000977,c_006094,0,0,none,none
tx_0000465,u_02962,2026-04-25 16:14:00,3.99,m_0694,d_002725,ip_010291,c_006402,0,0,none,none
tx_0000466,u_01213,2026-03-13 09:32:00,52.15,m_1097,d_004942,ip_006951,c_003962,1,0,none,none
tx_0000467,u_02787,2026-04-14 06:56:00,45.02,m_0155,d_003368,ip_006813,c_004424,0,0,none,none
tx_0000468,u_01778,2026-03-24 17:12:00,12.73,m_0290,d_006322,ip_008825,c_000973,1,0,ring_07,promo_abuse
tx_0000469,u_03568,2026-02-02 21:21:00,44.66,m_0918,d_001245,ip_009393,c_002403,0,0,none,none
tx_0000470,u_05763,2026-01-28 13:16:00,43.51,m_0353,d_002796,ip_002047,c_007881,1,0,none,none
tx_0000471,u_04754,2026-04-13 12:55:00,15.7,m_0492,d_007324,ip_003712,c_008976,0,0,none,none
tx_0000472,u_04694,2026-03-27 18:21:00,29.03,m_1146,d_008911,ip_007812,c_007226,0,0,none,none
tx_0000473,u_07661,2026-04-01 23:35:00,32.42,m_0989,d_001774,ip_007201,c_004845,0,0,none,none
tx_0000474,u_00861,2026-02-12 18:06:00,32.45,m_0892,d_006469,ip_001384,c_008457,0,0,none,none
